Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Käyttötarkoitus,Bruttoala,Kerrosala,Huoneistoala,Kokonaistilavuus,Rakennustyyppi,ids
2021-10-14 06:00:00.000,Lämpö,MWh,2021,10,14,6,0.113,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-03 16:00:00.000,"Sähkö, Pätö",kWh,2021,2,3,16,15.0830000001006,-10.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-14 00:00:00.000,Lämpö,MWh,2022,6,14,0,0.009,10.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-03-06 21:00:00.000,Lämpö,MWh,2023,3,6,21,0.198,-17.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-07 18:00:00.000,"Sähkö, Pätö",kWh,2022,7,7,18,9.14700000011362,17.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-06 23:00:00.000,"Sähkö, Pätö",kWh,2022,7,6,23,22.5520000001416,10.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-23 14:00:00.000,"Sähkö, Pätö",kWh,2023,6,23,14,16.365000000177,20.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-06 18:00:00.000,"Sähkö, Pätö",kWh,2023,2,6,18,12.4141599999927,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-02 18:00:00.000,"Sähkö, Pätö",kWh,2022,12,2,18,-2.20349999999161,-3.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-24 11:00:00.000,Lämpö,MWh,2022,11,24,11,0.197,-4.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-30 06:00:00.000,Lämpö,MWh,2023,4,30,6,0.106,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-14 02:00:00.000,"Sähkö, Pätö",kWh,2023,9,14,2,30.751000000136,6.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-26 18:00:00.000,"Sähkö, Pätö",kWh,2023,2,26,18,8.84991101694917,-6.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-07 21:00:00.000,"Sähkö, Pätö",kWh,2023,6,7,21,18.4039999999944,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-06 15:00:00.000,Lämpö,MWh,2020,4,6,15,0.049,8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-25 00:00:00.000,Lämpö,MWh,2022,9,25,0,0.045,6.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-08 11:00:00.000,"Sähkö, Pätö",kWh,2023,8,8,11,46.2530000000074,24.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-31 04:00:00.000,"Sähkö, Pätö",kWh,2022,12,31,4,7.502000000095,2.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-01-01 01:00:00.000,"Sähkö, Pätö",kWh,2020,1,1,1,16.8029999999562,1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-02 08:00:00.000,Lämpö,MWh,2020,3,2,8,0.211,-6.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-17 10:00:00.000,"Sähkö, Pätö",kWh,2020,6,17,10,41.4199999999255,24.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-17 10:00:00.000,Lämpö,MWh,2023,2,17,10,0.164,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-29 04:00:00.000,"Sähkö, Pätö",kWh,2020,12,29,4,8.43999999994412,0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-29 12:00:00.000,"Sähkö, Pätö",kWh,2020,3,29,12,5.64599999994971,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-15 19:00:00.000,"Sähkö, Pätö",kWh,2023,4,15,19,19.494000000041,2.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-30 22:00:00.000,"Sähkö, Pätö",kWh,2023,9,30,22,24.5640000000317,11.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-17 00:00:00.000,Lämpö,MWh,2020,8,17,0,0.016,7.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-15 09:00:00.000,Lämpö,MWh,2023,4,15,9,0.051,5.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-01-20 06:00:00.000,"Sähkö, Pätö",kWh,2020,1,20,6,82.6650000000373,1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-16 10:00:00.000,"Sähkö, Pätö",kWh,2021,1,16,10,11.7139999999199,-1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-11 05:00:00.000,"Sähkö, Pätö",kWh,2021,3,11,5,66.2930000000633,-13.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-07 07:00:00.000,Lämpö,MWh,2023,1,7,7,0.221,-8.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-03 08:00:00.000,"Sähkö, Pätö",kWh,2023,8,3,8,45.895000000149,19.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-17 11:00:00.000,Lämpö,MWh,2021,4,17,11,0.014,14.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-10-10 18:00:00.000,Lämpö,MWh,2023,10,10,18,-0.05,5.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-05-09 07:00:00.000,"Sähkö, Pätö",kWh,2022,5,9,7,79.0220000001136,7.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-24 15:00:00.000,Lämpö,MWh,2022,6,24,15,0.009,23.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-11 13:00:00.000,"Sähkö, Pätö",kWh,2022,10,11,13,12.4120000000112,8.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-15 09:00:00.000,Lämpö,MWh,2022,3,15,9,0.096,3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-03 18:00:00.000,"Sähkö, Pätö",kWh,2022,6,3,18,9.46500000008382,13.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-07 21:00:00.000,"Sähkö, Pätö",kWh,2023,9,7,21,24.4020000000019,13.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-06 23:00:00.000,Lämpö,MWh,2022,7,6,23,0.008,10.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-11 12:00:00.000,Lämpö,MWh,2023,6,11,12,0.01,20.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-08 16:00:00.000,"Sähkö, Pätö",kWh,2022,9,8,16,12.7109999998938,10.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-13 17:00:00.000,"Sähkö, Pätö",kWh,2023,7,13,17,23.2549999998603,19.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-21 19:00:00.000,Lämpö,MWh,2020,8,21,19,0.009,17.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-26 07:00:00.000,Lämpö,MWh,2023,7,26,7,0.013,17.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-27 03:00:00.000,"Sähkö, Pätö",kWh,2023,6,27,3,48.5729999998305,15.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-03 08:00:00.000,"Sähkö, Pätö",kWh,2020,3,3,8,73.7249999999767,-4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-14 15:00:00.000,"Sähkö, Pätö",kWh,2023,7,14,15,21.3250000000838,20.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-20 02:00:00.000,"Sähkö, Pätö",kWh,2020,12,20,2,8.33499999996275,5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-21 13:00:00.000,Lämpö,MWh,2022,9,21,13,0.029,11.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-14 17:00:00.000,Lämpö,MWh,2022,3,14,17,0.052,3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-06 07:00:00.000,Lämpö,MWh,2023,6,6,7,0.064,9.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-23 00:00:00.000,"Sähkö, Pätö",kWh,2021,2,23,0,10.7179999998771,-8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-19 06:00:00.000,Lämpö,MWh,2021,3,19,6,0.216,-9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-04 18:00:00.000,"Sähkö, Pätö",kWh,2022,8,4,18,10.3589999999385,18.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-16 18:00:00.000,Lämpö,MWh,2023,2,16,18,0.120315789473684,1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-04 21:00:00.000,Lämpö,MWh,2022,3,4,21,0.076,-8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-09-13 02:00:00.000,"Sähkö, Pätö",kWh,2021,9,13,2,13.6040000000503,11.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-03 17:00:00.000,Lämpö,MWh,2023,4,3,17,0.161884615384615,-1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-16 01:00:00.000,Lämpö,MWh,2023,6,16,1,0.016,7.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-17 07:00:00.000,Lämpö,MWh,2020,10,17,7,0.04062,7.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-10-03 14:00:00.000,"Sähkö, Pätö",kWh,2023,10,3,14,16.7100000000466,11.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-27 16:00:00.000,"Sähkö, Pätö",kWh,2020,7,27,16,9.65599999995902,16.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-02 13:00:00.000,Lämpö,MWh,2020,11,2,13,0.049,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-08 20:00:00.000,Lämpö,MWh,2023,2,8,20,0.095,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-21 03:00:00.000,Lämpö,MWh,2022,12,21,3,0.0117402135231317,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-03 11:00:00.000,"Sähkö, Pätö",kWh,2021,1,3,11,8.66299999994226,-0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-09 12:00:00.000,"Sähkö, Pätö",kWh,2022,4,9,12,18.5009999999311,1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-24 14:00:00.000,"Sähkö, Pätö",kWh,2020,11,24,14,21.1030000001192,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-11 15:00:00.000,"Sähkö, Pätö",kWh,2023,7,11,15,21.084000000041,22.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-30 15:00:00.000,"Sähkö, Pätö",kWh,2022,3,30,15,4.15599999995902,-0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-05-02 06:00:00.000,Lämpö,MWh,2022,5,2,6,0.076,7.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-08 15:00:00.000,"Sähkö, Pätö",kWh,2021,1,8,15,5.16899999999442,-12.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-22 18:00:00.000,Lämpö,MWh,2022,8,22,18,0.009,14.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-12 06:00:00.000,"Sähkö, Pätö",kWh,2021,1,12,6,83.9439999999013,-3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-18 03:00:00.000,Lämpö,MWh,2020,4,18,3,0.067,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-05 04:00:00.000,Lämpö,MWh,2023,1,5,4,0.107,-12.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-24 00:00:00.000,"Sähkö, Pätö",kWh,2023,6,24,0,22.5030000000168,15.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-16 15:00:00.000,Lämpö,MWh,2022,10,16,15,0.036,9.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-16 17:00:00.000,"Sähkö, Pätö",kWh,2022,10,16,17,9.12900000018999,8.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-08 23:00:00.000,"Sähkö, Pätö",kWh,2020,7,8,23,8.90999999991618,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-19 02:00:00.000,"Sähkö, Pätö",kWh,2021,2,19,2,10.5620000001509,-3.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-06 10:00:00.000,"Sähkö, Pätö",kWh,2022,8,6,10,8.39500000001863,17.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-01-04 00:00:00.000,"Sähkö, Pätö",kWh,2020,1,4,0,15.3530000000028,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-16 06:00:00.000,Lämpö,MWh,2021,3,16,6,0.165,-1.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-17 21:00:00.000,"Sähkö, Pätö",kWh,2023,1,17,21,22.7370000001974,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-09-15 14:00:00.000,"Sähkö, Pätö",kWh,2020,9,15,14,8.41699999989942,13.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-12 23:00:00.000,"Sähkö, Pätö",kWh,2023,9,12,23,25.2239999999106,12.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-05 07:00:00.000,Lämpö,MWh,2022,12,5,7,0.247740213523132,-3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-26 09:00:00.000,Lämpö,MWh,2023,4,26,9,0.074,9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-05 06:00:00.000,Lämpö,MWh,2023,2,5,6,0.163,-1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-07 05:00:00.000,"Sähkö, Pätö",kWh,2020,2,7,5,69.9890000000596,-6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-15 15:00:00.000,Lämpö,MWh,2020,7,15,15,0.009,15.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-29 03:00:00.000,Lämpö,MWh,2020,2,29,3,0.086,-12.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-05-17 17:00:00.000,Lämpö,MWh,2022,5,17,17,0.052,8.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-22 05:00:00.000,Lämpö,MWh,2020,5,22,5,0.053,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-05 22:00:00.000,Lämpö,MWh,2020,12,5,22,0.049,3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-02 13:00:00.000,"Sähkö, Pätö",kWh,2020,5,2,13,7.24300000001676,11.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-31 12:00:00.000,Lämpö,MWh,2021,1,31,12,0.082,-8.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-06 02:00:00.000,Lämpö,MWh,2021,2,6,2,0.104,-11.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-25 03:00:00.000,"Sähkö, Pätö",kWh,2021,1,25,3,8.78000000002794,-1.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-20 12:00:00.000,Lämpö,MWh,2020,4,20,12,0.036,8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-02 05:00:00.000,"Sähkö, Pätö",kWh,2020,3,2,5,62.4909999999218,-6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-06 19:00:00.000,Lämpö,MWh,2020,8,6,19,0.009,16.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-02 02:00:00.000,"Sähkö, Pätö",kWh,2020,8,2,2,7.85100000002422,12.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-18 18:00:00.000,"Sähkö, Pätö",kWh,2022,8,18,18,9.38800000003539,17.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-21 05:00:00.000,"Sähkö, Pätö",kWh,2023,4,21,5,78.6650000000559,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-30 02:00:00.000,Lämpö,MWh,2023,4,30,2,0.095,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-28 08:00:00.000,"Sähkö, Pätö",kWh,2023,6,28,8,38.7389999999851,20.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-05-29 21:00:00.000,Lämpö,MWh,2023,5,29,21,0.065,5.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-29 12:00:00.000,"Sähkö, Pätö",kWh,2022,3,29,12,33.4290000000037,-2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-26 16:00:00.000,"Sähkö, Pätö",kWh,2022,4,26,16,11.6359999999404,3.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-26 07:00:00.000,Lämpö,MWh,2023,6,26,7,0.01,21.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-30 00:00:00.000,Lämpö,MWh,2020,4,30,0,0.112,-3.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-28 03:00:00.000,Lämpö,MWh,2020,2,28,3,0.109,-11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-08 04:00:00.000,"Sähkö, Pätö",kWh,2022,12,8,4,23.3035999999847,-5.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-04 02:00:00.000,Lämpö,MWh,2020,7,4,2,0.022,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-25 17:00:00.000,Lämpö,MWh,2023,1,25,17,0.124,3.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-05-20 05:00:00.000,Lämpö,MWh,2023,5,20,5,0.015,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-22 15:00:00.000,Lämpö,MWh,2021,2,22,15,0.061,-8.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-28 09:00:00.000,"Sähkö, Pätö",kWh,2021,10,28,9,83.6550000000279,7.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-18 12:00:00.000,Lämpö,MWh,2022,8,18,12,0.01,17.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-22 22:00:00.000,"Sähkö, Pätö",kWh,2020,5,22,22,9.34699999995064,3.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-07-15 00:00:00.000,Lämpö,MWh,2021,7,15,0,0.009,16,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-30 21:00:00.000,"Sähkö, Pätö",kWh,2022,9,30,21,13.9069999998901,5.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-31 10:00:00.000,Lämpö,MWh,2021,1,31,10,0.122,-8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-01-11 21:00:00.000,Lämpö,MWh,2022,1,11,21,0.065,0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-10 21:00:00.000,Lämpö,MWh,2023,6,10,21,0.051,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-03-03 02:00:00.000,Lämpö,MWh,2023,3,3,2,0.0876666666666666,1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-10-07 08:00:00.000,Lämpö,MWh,2023,10,7,8,0.158,4.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-01 01:00:00.000,Lämpö,MWh,2020,3,1,1,0.082,-6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-02 13:00:00.000,"Sähkö, Pätö",kWh,2022,10,2,13,15.9499999999534,12.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-22 14:00:00.000,"Sähkö, Pätö",kWh,2020,5,22,14,16.2759999999544,14.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-05-04 20:00:00.000,Lämpö,MWh,2023,5,4,20,0.115,-2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-05 17:00:00.000,"Sähkö, Pätö",kWh,2022,7,5,17,10.7749999999069,17.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-01-21 23:00:00.000,Lämpö,MWh,2022,1,21,23,0.076,-8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-02 02:00:00.000,Lämpö,MWh,2023,2,2,2,0.159,-3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-15 22:00:00.000,Lämpö,MWh,2023,2,15,22,0.116352941176471,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-04 02:00:00.000,"Sähkö, Pätö",kWh,2022,6,4,2,11.9639999999199,11.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-05-14 08:00:00.000,"Sähkö, Pätö",kWh,2023,5,14,8,20.0360000000056,18.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-16 12:00:00.000,Lämpö,MWh,2021,1,16,12,0.077,-1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-30 12:00:00.000,Lämpö,MWh,2022,6,30,12,0.008,28.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-08 20:00:00.000,Lämpö,MWh,2022,10,8,20,0.04,9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-28 03:00:00.000,Lämpö,MWh,2020,5,28,3,0.058,8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-09 15:00:00.000,Lämpö,MWh,2020,10,9,15,0.07062,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-25 00:00:00.000,"Sähkö, Pätö",kWh,2020,6,25,0,36.6780000000726,14,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-20 19:00:00.000,"Sähkö, Pätö",kWh,2020,12,20,19,8.70500000007451,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-08 17:00:00.000,"Sähkö, Pätö",kWh,2022,9,8,17,13.7140000001527,9.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-13 11:00:00.000,Lämpö,MWh,2022,12,13,11,0.332740213523132,-9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-19 21:00:00.000,"Sähkö, Pätö",kWh,2023,9,19,21,23.9579999999329,13.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-09 01:00:00.000,"Sähkö, Pätö",kWh,2023,9,9,1,27.0009999998193,13.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-25 06:00:00.000,"Sähkö, Pätö",kWh,2020,10,25,6,15.1659999999683,-3.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-05-07 01:00:00.000,Lämpö,MWh,2022,5,7,1,0.042,8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-19 03:00:00.000,"Sähkö, Pätö",kWh,2022,7,19,3,23.9679999998771,12.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-06-17 21:00:00.000,Lämpö,MWh,2021,6,17,21,0.009,15,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-22 22:00:00.000,Lämpö,MWh,2022,11,22,22,0.084,-5.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-13 17:00:00.000,"Sähkö, Pätö",kWh,2020,12,13,17,16.3249999999534,-2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
