Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Käyttötarkoitus,Bruttoala,Kerrosala,Huoneistoala,Kokonaistilavuus,Rakennustyyppi,ids
2021-04-03 09:00:00,Lämpö,MWh,2021,4,3,9,0.049,2.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 10:00:00,Lämpö,MWh,2021,4,3,10,0.067,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 11:00:00,Lämpö,MWh,2021,4,3,11,0.043,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 12:00:00,Lämpö,MWh,2021,4,3,12,0.045,3.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 13:00:00,Lämpö,MWh,2021,4,3,13,0.047,3.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 14:00:00,Lämpö,MWh,2021,4,3,14,0.04,4.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 15:00:00,Lämpö,MWh,2021,4,3,15,0.048,3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 16:00:00,Lämpö,MWh,2021,4,3,16,0.05,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 17:00:00,Lämpö,MWh,2021,4,3,17,0.059,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 18:00:00,Lämpö,MWh,2021,4,3,18,0.047,2.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 19:00:00,Lämpö,MWh,2021,4,3,19,0.047,3.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 20:00:00,Lämpö,MWh,2021,4,3,20,0.048,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 21:00:00,Lämpö,MWh,2021,4,3,21,0.049,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 22:00:00,Lämpö,MWh,2021,4,3,22,0.05,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-03 23:00:00,Lämpö,MWh,2021,4,3,23,0.048,2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 00:00:00,Lämpö,MWh,2021,4,4,0,0.049,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 01:00:00,Lämpö,MWh,2021,4,4,1,0.062,2.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 02:00:00,Lämpö,MWh,2021,4,4,2,0.057,2.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 03:00:00,Lämpö,MWh,2021,4,4,3,0.061,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 04:00:00,Lämpö,MWh,2021,4,4,4,0.115,3.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 05:00:00,Lämpö,MWh,2021,4,4,5,0.073,4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 06:00:00,Lämpö,MWh,2021,4,4,6,0.057,4.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 07:00:00,Lämpö,MWh,2021,4,4,7,0.03,4.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 08:00:00,Lämpö,MWh,2021,4,4,8,0.039,5.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 09:00:00,Lämpö,MWh,2021,4,4,9,0.036,5.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 10:00:00,Lämpö,MWh,2021,4,4,10,0.044,6.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 11:00:00,Lämpö,MWh,2021,4,4,11,0.033,7.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 12:00:00,Lämpö,MWh,2021,4,4,12,0.041,8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 13:00:00,Lämpö,MWh,2021,4,4,13,0.032,8.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 14:00:00,Lämpö,MWh,2021,4,4,14,0.061,6.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 15:00:00,Lämpö,MWh,2021,4,4,15,0.039,4.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 16:00:00,Lämpö,MWh,2021,4,4,16,0.041,4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 17:00:00,Lämpö,MWh,2021,4,4,17,0.053,4.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 18:00:00,Lämpö,MWh,2021,4,4,18,0.044,4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 19:00:00,Lämpö,MWh,2021,4,4,19,0.046,4.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 20:00:00,Lämpö,MWh,2021,4,4,20,0.057,4.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 21:00:00,Lämpö,MWh,2021,4,4,21,0.049,4.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 22:00:00,Lämpö,MWh,2021,4,4,22,0.056,4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-04 23:00:00,Lämpö,MWh,2021,4,4,23,0.061,3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 00:00:00,Lämpö,MWh,2021,4,5,0,0.075,3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 01:00:00,Lämpö,MWh,2021,4,5,1,0.059,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 02:00:00,Lämpö,MWh,2021,4,5,2,0.068,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 03:00:00,Lämpö,MWh,2021,4,5,3,0.109,2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 04:00:00,Lämpö,MWh,2021,4,5,4,0.163,1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 05:00:00,Lämpö,MWh,2021,4,5,5,0.135,1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 06:00:00,Lämpö,MWh,2021,4,5,6,0.137,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 07:00:00,Lämpö,MWh,2021,4,5,7,0.138,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 08:00:00,Lämpö,MWh,2021,4,5,8,0.142,1.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 09:00:00,Lämpö,MWh,2021,4,5,9,0.124,-0.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 10:00:00,Lämpö,MWh,2021,4,5,10,0.176,-0.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 11:00:00,Lämpö,MWh,2021,4,5,11,0.126,-1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 12:00:00,Lämpö,MWh,2021,4,5,12,0.098,0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 13:00:00,Lämpö,MWh,2021,4,5,13,0.089,1.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 14:00:00,Lämpö,MWh,2021,4,5,14,0.038,1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 15:00:00,Lämpö,MWh,2021,4,5,15,0.031,2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 16:00:00,Lämpö,MWh,2021,4,5,16,0.048,2.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 17:00:00,Lämpö,MWh,2021,4,5,17,0.06,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 18:00:00,Lämpö,MWh,2021,4,5,18,0.063,0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 19:00:00,Lämpö,MWh,2021,4,5,19,0.054,0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 20:00:00,Lämpö,MWh,2021,4,5,20,0.066,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 21:00:00,Lämpö,MWh,2021,4,5,21,0.057,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 22:00:00,Lämpö,MWh,2021,4,5,22,0.066,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-05 23:00:00,Lämpö,MWh,2021,4,5,23,0.053,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 00:00:00,Lämpö,MWh,2021,4,6,0,0.072,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 01:00:00,Lämpö,MWh,2021,4,6,1,0.06,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 02:00:00,Lämpö,MWh,2021,4,6,2,0.077,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 03:00:00,Lämpö,MWh,2021,4,6,3,0.125,-0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 04:00:00,Lämpö,MWh,2021,4,6,4,0.193,-0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 05:00:00,Lämpö,MWh,2021,4,6,5,0.139,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 06:00:00,Lämpö,MWh,2021,4,6,6,0.127,0.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 07:00:00,Lämpö,MWh,2021,4,6,7,0.137,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 08:00:00,Lämpö,MWh,2021,4,6,8,0.112,1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 09:00:00,Lämpö,MWh,2021,4,6,9,0.084,2.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 10:00:00,Lämpö,MWh,2021,4,6,10,0.142,2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 11:00:00,Lämpö,MWh,2021,4,6,11,0.09,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 12:00:00,Lämpö,MWh,2021,4,6,12,0.081,3.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 13:00:00,Lämpö,MWh,2021,4,6,13,0.063,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 14:00:00,Lämpö,MWh,2021,4,6,14,0.04,3.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 15:00:00,Lämpö,MWh,2021,4,6,15,0.033,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 16:00:00,Lämpö,MWh,2021,4,6,16,0.053,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 17:00:00,Lämpö,MWh,2021,4,6,17,0.056,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 18:00:00,Lämpö,MWh,2021,4,6,18,0.054,0.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 19:00:00,Lämpö,MWh,2021,4,6,19,0.057,-0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 20:00:00,Lämpö,MWh,2021,4,6,20,0.058,-1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 21:00:00,Lämpö,MWh,2021,4,6,21,0.058,-0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 22:00:00,Lämpö,MWh,2021,4,6,22,0.061,-0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-06 23:00:00,Lämpö,MWh,2021,4,6,23,0.043,-0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 00:00:00,Lämpö,MWh,2021,4,7,0,0.078,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 01:00:00,Lämpö,MWh,2021,4,7,1,0.053,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 02:00:00,Lämpö,MWh,2021,4,7,2,0.068,0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 03:00:00,Lämpö,MWh,2021,4,7,3,0.123,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 04:00:00,Lämpö,MWh,2021,4,7,4,0.174,1.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 05:00:00,Lämpö,MWh,2021,4,7,5,0.172,1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 06:00:00,Lämpö,MWh,2021,4,7,6,0.132,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 07:00:00,Lämpö,MWh,2021,4,7,7,0.132,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 08:00:00,Lämpö,MWh,2021,4,7,8,0.126,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 09:00:00,Lämpö,MWh,2021,4,7,9,0.079,2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 10:00:00,Lämpö,MWh,2021,4,7,10,0.109,3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 11:00:00,Lämpö,MWh,2021,4,7,11,0.109,4.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 12:00:00,Lämpö,MWh,2021,4,7,12,0.08,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 13:00:00,Lämpö,MWh,2021,4,7,13,0.058,4.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 14:00:00,Lämpö,MWh,2021,4,7,14,0.044,4.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 15:00:00,Lämpö,MWh,2021,4,7,15,0.028,5.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 16:00:00,Lämpö,MWh,2021,4,7,16,0.04,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 17:00:00,Lämpö,MWh,2021,4,7,17,0.057,2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 18:00:00,Lämpö,MWh,2021,4,7,18,0.049,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 19:00:00,Lämpö,MWh,2021,4,7,19,0.053,-1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 20:00:00,Lämpö,MWh,2021,4,7,20,0.057,-1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 21:00:00,Lämpö,MWh,2021,4,7,21,0.059,-2.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 22:00:00,Lämpö,MWh,2021,4,7,22,0.061,-2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-07 23:00:00,Lämpö,MWh,2021,4,7,23,0.056,-3.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 00:00:00,Lämpö,MWh,2021,4,8,0,0.073,-3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 01:00:00,Lämpö,MWh,2021,4,8,1,0.062,-3.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 02:00:00,Lämpö,MWh,2021,4,8,2,0.081,-3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 03:00:00,Lämpö,MWh,2021,4,8,3,0.139,-3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 04:00:00,Lämpö,MWh,2021,4,8,4,0.201,-3.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 05:00:00,Lämpö,MWh,2021,4,8,5,0.155,-2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 06:00:00,Lämpö,MWh,2021,4,8,6,0.123,0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 07:00:00,Lämpö,MWh,2021,4,8,7,0.135,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 08:00:00,Lämpö,MWh,2021,4,8,8,0.131,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 09:00:00,Lämpö,MWh,2021,4,8,9,0.117,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 10:00:00,Lämpö,MWh,2021,4,8,10,0.152,2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 11:00:00,Lämpö,MWh,2021,4,8,11,0.115,2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 12:00:00,Lämpö,MWh,2021,4,8,12,0.113,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 13:00:00,Lämpö,MWh,2021,4,8,13,0.069,2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 14:00:00,Lämpö,MWh,2021,4,8,14,0.043,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 15:00:00,Lämpö,MWh,2021,4,8,15,0.032,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 16:00:00,Lämpö,MWh,2021,4,8,16,0.051,2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 17:00:00,Lämpö,MWh,2021,4,8,17,0.064,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 18:00:00,Lämpö,MWh,2021,4,8,18,0.057,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 19:00:00,Lämpö,MWh,2021,4,8,19,0.061,-1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 20:00:00,Lämpö,MWh,2021,4,8,20,0.055,-1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 21:00:00,Lämpö,MWh,2021,4,8,21,0.066,-1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 22:00:00,Lämpö,MWh,2021,4,8,22,0.058,-1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-08 23:00:00,Lämpö,MWh,2021,4,8,23,0.069,-1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 00:00:00,Lämpö,MWh,2021,4,9,0,0.058,-1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 01:00:00,Lämpö,MWh,2021,4,9,1,0.074,-1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 02:00:00,Lämpö,MWh,2021,4,9,2,0.061,-1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 03:00:00,Lämpö,MWh,2021,4,9,3,0.127,-0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 04:00:00,Lämpö,MWh,2021,4,9,4,0.206,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 05:00:00,Lämpö,MWh,2021,4,9,5,0.131,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 06:00:00,Lämpö,MWh,2021,4,9,6,0.156,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 07:00:00,Lämpö,MWh,2021,4,9,7,0.148,-0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 08:00:00,Lämpö,MWh,2021,4,9,8,0.156,1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 09:00:00,Lämpö,MWh,2021,4,9,9,0.131,0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 10:00:00,Lämpö,MWh,2021,4,9,10,0.141,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 11:00:00,Lämpö,MWh,2021,4,9,11,0.119,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 12:00:00,Lämpö,MWh,2021,4,9,12,0.079,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 13:00:00,Lämpö,MWh,2021,4,9,13,0.07,4.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 14:00:00,Lämpö,MWh,2021,4,9,14,0.035,4.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 15:00:00,Lämpö,MWh,2021,4,9,15,0.036,5.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 16:00:00,Lämpö,MWh,2021,4,9,16,0.05,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 17:00:00,Lämpö,MWh,2021,4,9,17,0.046,4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 18:00:00,Lämpö,MWh,2021,4,9,18,0.046,3.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 19:00:00,Lämpö,MWh,2021,4,9,19,0.051,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 20:00:00,Lämpö,MWh,2021,4,9,20,0.065,2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 21:00:00,Lämpö,MWh,2021,4,9,21,0.057,1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 22:00:00,Lämpö,MWh,2021,4,9,22,0.047,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-09 23:00:00,Lämpö,MWh,2021,4,9,23,0.059,1.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 00:00:00,Lämpö,MWh,2021,4,10,0,0.062,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 01:00:00,Lämpö,MWh,2021,4,10,1,0.071,0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 02:00:00,Lämpö,MWh,2021,4,10,2,0.058,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 03:00:00,Lämpö,MWh,2021,4,10,3,0.069,-0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 04:00:00,Lämpö,MWh,2021,4,10,4,0.126,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 05:00:00,Lämpö,MWh,2021,4,10,5,0.072,0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 06:00:00,Lämpö,MWh,2021,4,10,6,0.082,1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 07:00:00,Lämpö,MWh,2021,4,10,7,0.016,2.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 08:00:00,Lämpö,MWh,2021,4,10,8,0.038,3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 09:00:00,Lämpö,MWh,2021,4,10,9,0.054,5.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 10:00:00,Lämpö,MWh,2021,4,10,10,0.042,4.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 11:00:00,Lämpö,MWh,2021,4,10,11,0.04,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 12:00:00,Lämpö,MWh,2021,4,10,12,0.042,4.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-10 13:00:00,Lämpö,MWh,2021,4,10,13,0.043,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
